Humidity;Temperature;Machine1,RawMaterialFeederParameter,U,Actual;Machine1,Zone1Temperature,C,Actual;Machine1,Zone2Temperature,C,Actual;Machine1,MotorAmperage,U,Actual;Machine1,MotorRPM,C,Actual;Machine1,MaterialPressure,U,Actual;Machine1,MaterialTemperature,U,Actual;Machine1,ExitZoneTemperature,C,Actual;Machine2,RawMaterial,Property1;Machine2,RawMaterial,Property2;Machine2,RawMaterial,Property3;Machine2,RawMaterial,Property4;Machine2,RawMaterialFeederParameter,U,Actual;Machine2,Zone1Temperature,C,Actual;Machine2,Zone2Temperature,C,Actual;Machine2,MotorAmperage,U,Actual;Machine2,MotorRPM,C,Actual;Machine2,MaterialPressure,U,Actual;Machine2,MaterialTemperature,U,Actual;Machine2,ExitZoneTemperature,C,Actual;Machine3,RawMaterialFeederParameter,U,Actual;Machine3,Zone1Temperature,C,Actual;Machine3,Zone2Temperature,C,Actual;Machine3,MotorAmperage,U,Actual;Machine3,MotorRPM,C,Actual;Machine3,MaterialPressure,U,Actual;Machine3,MaterialTemperature,U,Actual;Machine3,ExitZoneTemperature,C,Actual;FirstStage,CombinerOperation,Temperature1,U,Actual;FirstStage,CombinerOperation,Temperature2,U,Actual;FirstStage,CombinerOperation,Temperature3,C,Actual;Delta KC1;Delta KC2;Delta KC3;Delta KC4;Delta KC5;Delta KC6;Delta KC7;Delta KC8;Delta KC9;Delta KC10;Delta KC11;Delta KC12
16.95;23.86;1258.9;72.1;71.6;77.09;10.55;425.63;80.9;75;12.59;236;601.11;257;206.33;69.02;69.11;72.94;13.92;229.67;76.1;60.4;201.92;78;77.9;341.66;13.63;240.5;69.6;65.1;105.9;69.5;80.1;-0.970000000000001;-22.74;-1.43;-0.189999999999998;0.18;-2.74;-2.19;-0.0700000000000003;-0.25;-0.809999999999999;-0.7;-0.350000000000001
16.95;23.86;1261.13;72.1;71.5;76.55;10.52;421.28;80.9;75;12.59;236;601.11;257;186.52;68.99;69.06;72.69;13.9;231.37;75.9;60.4;185.57;78;77.9;335.12;13.55;240.53;69.6;65.1;105.9;70.2;80.1;-0.970000000000001;-22.74;-1.43;-0.189999999999998;0.18;-2.74;-2.19;-0.0700000000000003;-0.25;-0.809999999999999;-0.7;-0.350000000000001
16.95;23.86;1264.06;72.1;71.5;76.15;10.52;426.66;80.8;75;12.59;236;601.11;257;195.42;68.97;69.06;72.19;13.86;227.85;76;60.4;209.42;78;77.9;336.83;13.73;240.18;69.6;65.1;105.9;69.9;80.1;-0.970000000000001;-22.74;-1.43;-0.189999999999998;0.18;-2.74;-2.19;-0.0700000000000003;-0.25;-0.809999999999999;-0.7;-0.350000000000001
16.95;23.86;1291.29;72.1;71.5;77.49;10.45;427.56;80.8;75;12.59;236;601.11;257;206.69;68.96;69.06;72.44;13.93;227.05;76;60.3;174.26;78;77.9;340.6;13.45;240.44;69.6;65.1;105.9;70.2;80.1;-0.99;-22.74;-1.4;-0.359999999999999;0.200000000000003;-2.74;-2.19;-0.0800000000000001;-0.289999999999999;-0.699999999999999;-0.74;-0.33
16.95;23.86;1281.92;72.1;71.5;77.76;10.45;428.04;80.8;75;12.59;236;601.11;257;208.16;68.99;69.09;72.56;13.91;228.15;76;60.3;198.4;78;77.9;338.92;13.7;240.54;69.7;65.1;105.9;69.7;80.1;-0.99;-22.74;-1.4;-0.359999999999999;0.200000000000003;-2.74;-2.19;-0.0800000000000001;-0.289999999999999;-0.699999999999999;-0.74;-0.33
16.95;23.86;1253.01;72.1;71.5;77.09;10.52;423.05;80.8;75;12.59;236;601.11;257;198.54;68.99;69.08;72.88;13.89;231.32;76;60.2;202.93;78;77.9;340.68;13.61;239.79;69.6;65.1;105.9;69.6;80.1;-0.960000000000001;-22.74;-1.33;-0.34;0.130000000000003;-2.74;-2.09;-0.1;-0.260000000000002;-0.739999999999998;-0.680000000000001;-0.33
16.95;23.86;1262.13;72.1;71.5;76.69;10.48;431.33;80.8;75;12.59;236;601.11;257;205.12;68.99;69.09;72.44;13.93;231.72;76.1;60.2;196.37;78;77.9;342.72;13.63;240.51;69.7;65.1;106;69.8;80.1;-0.960000000000001;-22.74;-1.33;-0.34;0.130000000000003;-2.74;-2.09;-0.1;-0.260000000000002;-0.739999999999998;-0.680000000000001;-0.33
16.95;23.86;1254.96;72.1;71.4;76.01;10.52;422.06;80.8;75;12.59;236;601.11;257;196.75;68.95;69.06;72.38;13.85;229.15;75.9;60.1;202.37;78;77.9;334.17;13.61;240.41;69.7;65.1;106;69.7;80.1;-0.960000000000001;-22.74;-1.33;-0.34;0.109999999999999;-2.74;-2.12;-0.0700000000000003;-0.280000000000001;-0.77;-0.65;-0.3
16.95;23.86;1257.35;72.1;71.4;77.22;10.45;427.47;80.8;75;12.59;236;601.11;257;208.98;68.97;69.07;72.56;13.91;227.63;76.1;60.1;226.97;78;77.9;338.78;13.63;240.49;69.7;65.1;106;70.3;80.1;-0.960000000000001;-22.74;-1.33;-0.34;0.109999999999999;-2.74;-2.12;-0.0700000000000003;-0.280000000000001;-0.77;-0.65;-0.3
16.95;23.86;1263.75;72.1;71.4;78.17;10.48;426.68;80.8;75;12.59;236;601.11;257;216.97;68.95;69.08;72.69;13.93;230.63;75.9;60;208.83;78;77.9;342.43;13.64;240.1;69.7;65.1;106.1;70.1;80;-0.99;-22.74;-1.34;-0.329999999999998;0.0900000000000034;-2.74;-2.1;-0.0800000000000001;-0.260000000000002;-0.699999999999999;-0.81;-0.27
16.95;23.86;1253.47;72.1;71.4;77.22;10.52;432.99;80.8;75;12.59;236;601.11;257;198.8;69.02;69.09;72.69;13.93;231.67;75.9;59.9;199.24;78;77.9;340.86;13.54;239.95;69.7;65.1;106.1;70.2;80;-0.99;-22.74;-1.34;-0.329999999999998;0.0900000000000034;-2.74;-2.1;-0.0800000000000001;-0.260000000000002;-0.699999999999999;-0.81;-0.27
16.95;23.86;1268.54;72.1;71.4;76.55;10.52;423.1;80.8;75;12.59;236;601.11;257;198.59;68.99;69.05;72.56;13.9;227.63;76.1;59.9;229.17;78;77.9;341.24;13.57;239.83;69.7;65.1;106.1;69.6;80;-0.970000000000001;-22.74;-1.36;-0.349999999999998;0.140000000000001;-2.74;-2.17;-0.0500000000000003;-0.280000000000001;-0.84;-0.760000000000001;-0.34
16.95;23.86;1254.24;72.1;71.4;76.82;10.45;427.45;80.8;75;12.59;236;601.11;257;214.84;68.98;69.08;72.69;13.92;225.55;75.9;59.8;205.69;78;77.9;338.85;13.69;239.72;69.7;65.2;105.2;69.7;80;-0.970000000000001;-22.74;-1.36;-0.349999999999998;0.140000000000001;-2.74;-2.17;-0.0500000000000003;-0.280000000000001;-0.84;-0.760000000000001;-0.34
16.95;23.86;1269.14;72.1;71.4;76.55;10.48;425.61;80.8;75;12.59;236;601.11;257;220.02;68.97;69.04;72.81;13.87;230.18;76.1;59.7;205.95;78;77.9;344.62;13.63;239.75;69.7;65.2;105.2;70.5;80;-0.970000000000001;-22.74;-1.37;-0.359999999999999;0.100000000000001;-2.74;-2.16;-0.0700000000000003;-0.310000000000002;-0.739999999999998;-0.74;-0.31
16.95;23.86;1253.41;72.1;71.4;78.17;10.45;428.26;80.8;75;12.59;236;601.11;257;201.92;68.95;69.07;72.44;13.91;231.75;75.9;59.7;219.27;78;77.9;345.37;13.71;239.76;69.7;65.2;105.2;70;80;-0.970000000000001;-22.74;-1.37;-0.359999999999999;0.100000000000001;-2.74;-2.16;-0.0700000000000003;-0.310000000000002;-0.739999999999998;-0.74;-0.31
16.95;23.86;1276.27;72.1;71.3;78.17;10.48;426.71;80.8;75;12.59;236;601.11;257;198.69;69.01;69.09;72.5;13.94;226.28;75.9;59.7;202.81;78;78;337.29;13.79;239.99;69.7;65.2;105.6;70.4;80;-0.98;-22.74;-1.34;-0.309999999999999;0.109999999999999;-2.74;-2.13;-0.0900000000000003;-0.310000000000002;-0.390000000000001;-0.67;-0.3
16.95;23.86;1265.75;72.1;71.3;77.63;10.52;435.97;80.8;75;12.59;236;601.11;257;214.57;68.99;69.07;72.81;13.91;225.32;76.1;59.7;220.66;78;78;335.73;13.78;239.74;69.7;65.2;105.6;70.4;80;-0.98;-22.74;-1.34;-0.309999999999999;0.109999999999999;-2.74;-2.13;-0.0900000000000003;-0.310000000000002;-0.390000000000001;-0.67;-0.3
16.95;23.86;1262.38;72.1;71.3;77.22;10.52;428.17;80.8;75;12.59;236;601.11;257;201.16;68.97;69.06;73.13;13.9;229.18;76;59.6;211.24;78;78;338.33;13.76;239.75;69.7;65.2;105.6;70;80;-0.98;-22.74;-1.31;-0.349999999999998;0.0200000000000031;-2.74;-2.06;-0.1;-0.310000000000002;-0.800000000000001;-0.67;-0.33
16.95;23.86;1262.61;72.1;71.3;77.09;10.52;421.31;80.8;75;12.59;236;601.11;257;202.31;68.95;69.05;72.94;13.91;231.15;76;59.6;204.76;78;78;342.92;13.55;240.32;69.7;65.2;105.1;69.8;80;-0.98;-22.74;-1.31;-0.349999999999998;0.0200000000000031;-2.74;-2.06;-0.1;-0.310000000000002;-0.800000000000001;-0.67;-0.33
16.95;23.86;1272.04;72.1;71.3;76.42;10.52;427.5;80.8;75;12.59;236;601.11;257;191.52;69.01;69.06;72.38;13.86;231.18;76;59.6;186.47;78;78;344.12;13.65;240.51;69.7;65.2;105.1;69.8;80;-0.98;-22.74;-1.31;-0.349999999999998;0.0200000000000031;-2.74;-2.06;-0.1;-0.310000000000002;-0.800000000000001;-0.67;-0.33
16.95;23.86;1264.28;72.1;71.3;77.9;10.45;428.22;80.8;75;12.59;236;601.11;257;200.25;68.99;69.08;72.69;13.9;229.18;76;59.6;211.29;78;78;336.16;13.85;240.19;69.7;65.2;105.1;70.1;80;-1.01;-22.74;-1.33;-0.32;0.0900000000000034;-2.74;-2.08;-0.0900000000000003;-0.330000000000002;-0.77;-0.640000000000001;-0.32
16.95;23.86;1262.54;72.1;71.3;77.63;10.48;430.06;80.8;75;12.59;236;601.11;257;204.14;68.95;69.03;72.88;13.9;228.27;76;59.6;202.11;78;78;334.41;13.8;240.53;69.7;65.2;105.6;70.4;80;-1.01;-22.74;-1.33;-0.32;0.0900000000000034;-2.74;-2.08;-0.0900000000000003;-0.330000000000002;-0.77;-0.640000000000001;-0.32
16.95;23.86;1259.45;72.1;71.3;76.82;10.52;423.63;80.8;75;12.59;236;601.11;257;205.91;69.01;69.08;72.94;13.86;231;76.1;59.7;199.05;78;78;331.45;13.71;239.75;69.7;65.2;105.6;70.3;80;-0.98;-22.74;-1.36;-0.379999999999999;0.120000000000005;-2.74;-2.06;-0.0900000000000003;-0.280000000000001;-0.829999999999998;-0.640000000000001;-0.36
16.95;23.86;1266.97;72.1;71.3;76.96;10.48;431.79;80.8;75;12.59;236;601.11;257;199.72;68.99;69.07;72.56;13.89;232.08;76;59.7;200.45;78;78;345.73;13.56;240.42;69.7;65.2;105.6;70.2;80;-0.98;-22.74;-1.36;-0.379999999999999;0.120000000000005;-2.74;-2.06;-0.0900000000000003;-0.280000000000001;-0.829999999999998;-0.640000000000001;-0.36
16.95;23.86;1267.27;72.1;71.3;76.42;10.52;423.55;80.8;75;12.59;236;601.11;257;215.43;68.99;69.06;72.44;13.87;228.55;76.1;59.8;215.08;78;78;345.74;13.71;239.82;69.7;65.2;105.1;70.2;80;-0.949999999999999;-22.74;-1.39;0.0300000000000011;0.120000000000005;-2.74;-2.09;-0.0800000000000001;-0.289999999999999;-0.84;-0.67;-0.38
16.95;23.86;1267.34;72.1;71.3;77.76;10.48;428.51;80.8;75;12.59;236;601.11;257;217.48;69.01;69.08;72.94;13.86;226.77;76.1;59.8;175.8;78;78;349.64;13.48;239.94;69.7;65.1;105.1;70.3;80;-0.949999999999999;-22.74;-1.39;0.0300000000000011;0.120000000000005;-2.74;-2.09;-0.0800000000000001;-0.289999999999999;-0.84;-0.67;-0.38
16.95;23.86;1270.34;72.1;71.3;78.17;10.45;428.24;80.8;75;12.59;236;601.11;257;212.81;68.99;69.05;72.81;13.94;230.58;75.9;59.9;208;78;78;342.5;13.66;240.49;69.7;65.1;105.1;70;80;-0.960000000000001;-22.74;-1.37;-0.359999999999999;0.160000000000004;-2.74;-2.09;-0.0900000000000003;-0.27;-0.759999999999998;-0.720000000000001;-0.34
16.95;23.86;1267.15;72.1;71.3;77.63;10.52;435.18;80.8;75;12.59;236;601.11;257;204.66;68.96;69.06;72.75;13.93;231.45;76.1;60;190.28;78;78;340.83;13.72;239.71;69.7;65.1;105.6;70.3;80;-0.960000000000001;-22.74;-1.37;-0.359999999999999;0.160000000000004;-2.74;-2.09;-0.0900000000000003;-0.27;-0.759999999999998;-0.720000000000001;-0.34
16.95;23.86;1274.15;72.1;71.3;76.15;10.55;424.71;80.7;75;12.59;236;601.11;257;205.5;68.97;69.07;72.44;13.87;225.85;75.9;60.1;225.36;78;78;339.03;13.67;240.49;69.7;65.1;105.6;69.8;80;-0.949999999999999;-22.74;-1.32;-0.309999999999999;0.0300000000000011;-2.74;-2.16;-0.0700000000000003;-0.27;-0.509999999999998;-0.680000000000001;-0.33
16.95;23.86;1259.35;72.1;71.3;76.42;10.52;428.23;80.7;75;12.59;236;601.11;257;200.32;69;69.09;72.31;13.84;224.8;76.1;60.1;219.18;78;78;341.96;13.64;239.75;69.7;65.1;105.6;70;80;-0.949999999999999;-22.74;-1.32;-0.309999999999999;0.0300000000000011;-2.74;-2.16;-0.0700000000000003;-0.27;-0.509999999999998;-0.680000000000001;-0.33
16.95;23.86;1261.18;72.1;71.3;76.01;10.52;426.7;80.7;75;12.59;236;601.11;257;207.21;69.01;69.12;72.69;13.92;229.57;75.9;60.2;189.78;78;78;345.93;13.7;239.94;69.7;65.1;105.5;70.1;80;-0.98;-22.74;-1.33;-0.349999999999998;0.100000000000001;-2.74;-2.19;-0.02;-0.27;-0.509999999999998;-0.81;-0.33
16.95;23.86;1247.9;72.1;71.3;77.76;10.48;429;80.7;75;12.59;236;601.11;257;215.67;68.96;69.08;72.63;13.91;231.1;76;60.2;187.21;78;78;340.39;13.61;240.5;69.7;65.1;105.5;69.8;80;-0.98;-22.74;-1.33;-0.349999999999998;0.100000000000001;-2.74;-2.19;-0.02;-0.27;-0.509999999999998;-0.81;-0.33
16.95;23.86;1277.48;72.1;71.3;77.9;10.52;427.5;80.7;75;12.59;236;601.11;257;200.54;68.97;69.01;72.63;13.92;226.77;76.1;60.3;223.99;78;78.1;347.81;13.8;239.73;69.7;65.1;105.5;70.8;80;-0.99;-22.74;-1.37;-0.349999999999998;0.100000000000001;-2.74;-2.14;-0.0900000000000003;-0.27;-0.780000000000001;-0.73;-0.32
16.95;23.86;1261.4;72.1;71.3;77.36;10.52;436.38;80.7;75;12.59;236;601.11;257;212.27;68.98;69.09;72.81;13.93;225.9;76;60.3;195;78;78.1;335.29;13.81;240.44;69.7;65.1;105.5;70.3;80;-0.99;-22.74;-1.37;-0.349999999999998;0.100000000000001;-2.74;-2.14;-0.0900000000000003;-0.27;-0.780000000000001;-0.73;-0.32
16.95;23.86;1257.1;72.1;71.3;77.22;10.48;429.01;80.7;75;12.59;236;601.11;257;209.04;68.99;69.06;72.69;13.9;228.05;76.1;60.3;187.53;78;78.1;337.73;13.84;240.5;69.7;65.1;105.5;70.7;80;-0.949999999999999;-22.74;-1.31;-0.300000000000001;0.0900000000000034;-2.74;-2.11;-0.0600000000000001;-0.27;-0.780000000000001;-0.69;-0.29
16.95;23.86;1270.24;72.1;71.3;77.22;10.48;421.32;80.7;75;12.59;236;601.11;257;181.45;68.99;69.06;72.69;13.94;231.28;76;60.4;200.32;78;78.1;339.55;13.72;239.94;69.7;65.1;105.5;70.4;80;-0.949999999999999;-22.74;-1.31;-0.300000000000001;0.0900000000000034;-2.74;-2.11;-0.0600000000000001;-0.27;-0.780000000000001;-0.69;-0.29
16.95;23.86;1263.4;72.1;71.3;77.09;10.48;428.19;80.7;75;12.59;236;601.11;257;170.27;69;69.09;72.19;13.94;231.78;76.1;60.4;199.77;78;78.1;349.35;13.58;240.53;69.8;65.1;105.9;70.4;80;-0.949999999999999;-22.74;-1.31;-0.300000000000001;0.0900000000000034;-2.74;-2.11;-0.0600000000000001;-0.27;-0.780000000000001;-0.69;-0.29
16.95;23.86;1253.15;72.1;71.4;78.17;10.52;428.98;80.7;75;12.59;236;601.11;257;216.76;69;69.09;72.63;13.91;229.35;76;60.4;196.48;78;78.1;347.85;13.74;240.13;69.8;65.1;105.9;70.5;80;-0.970000000000001;-22.74;-1.29;-0.32;0.0400000000000063;-2.74;-2.14;-0.12;-0.260000000000002;-0.759999999999998;-0.82;-0.31
16.95;23.86;1267.08;72.1;71.4;78.17;10.55;431.35;80.7;75;12.59;236;601.11;257;179.08;68.98;69.04;72.88;13.87;227.33;76.1;60.4;213.65;78;78.1;337;13.71;240.53;69.8;65.1;105.9;70.4;80;-0.970000000000001;-22.74;-1.29;-0.32;0.0400000000000063;-2.74;-2.14;-0.12;-0.260000000000002;-0.759999999999998;-0.82;-0.31
16.95;23.86;1272.13;72.1;71.4;76.69;10.48;424.39;80.7;75;12.59;236;601.11;257;191.03;69;69.08;72.94;13.92;230.75;76;60.4;226.96;78;78.1;344.33;13.74;239.73;69.8;65.1;105.6;70.6;80;-0.98;-22.74;-1.34;-0.0999999999999979;0.109999999999999;-2.74;-2.06;-0.0700000000000003;-0.300000000000001;-0.780000000000001;-0.760000000000001;-0.33
16.95;23.86;1271.25;72.1;71.4;77.22;10.52;432.65;80.7;75;12.59;236;601.11;257;199.53;68.97;69.07;72.63;13.95;231.8;76.2;60.4;185.72;78;78.1;339.82;13.65;240.04;69.8;65.1;105.6;70.3;80;-0.98;-22.74;-1.34;-0.0999999999999979;0.109999999999999;-2.74;-2.06;-0.0700000000000003;-0.300000000000001;-0.780000000000001;-0.760000000000001;-0.33
16.95;23.86;1267.4;72.1;71.4;76.55;10.45;424.36;80.7;75;12.59;236;601.11;257;212.97;68.99;69.06;72.44;13.89;228.05;76.2;60.3;203.49;78;78.1;337.32;13.53;240.58;69.8;65.1;105.6;69.9;80;-1;-22.74;-1.36;-0.34;0.100000000000001;-2.74;-2.12;-0.1;-0.280000000000001;-0.82;-0.79;-0.32
16.95;23.86;1266.45;72.1;71.4;77.76;10.52;429.79;80.7;75;12.59;236;601.11;257;192.45;68.97;69.07;72.88;13.87;225.8;76;60.3;204.7;78;78.1;342.6;13.67;240.19;69.8;65.1;105.8;70;80;-1;-22.74;-1.36;-0.34;0.100000000000001;-2.74;-2.12;-0.1;-0.280000000000001;-0.82;-0.79;-0.32
16.95;23.86;1275.63;72.1;71.4;78.03;10.48;429.01;80.7;75;12.59;236;601.11;257;214.37;68.98;69.08;72.94;13.93;230.37;76.2;60.2;195.29;78;78.1;343.14;13.8;240.44;69.8;65.1;105.8;70.2;80;-0.99;-22.74;-1.34;-0.25;0.140000000000001;-2.74;-2.16;-0.04;-0.289999999999999;-0.759999999999998;-0.82;-0.29
16.95;23.86;1274.43;72.1;71.4;77.76;10.55;435.93;80.7;75;12.59;236;601.11;257;180.49;68.99;69.01;72.75;13.86;231.53;76;60.2;182.8;78;78.1;340.15;13.67;240.11;69.8;65.1;105.8;70.2;80;-0.99;-22.74;-1.34;-0.25;0.140000000000001;-2.74;-2.16;-0.04;-0.289999999999999;-0.759999999999998;-0.82;-0.29
16.95;23.86;1272.02;72.1;71.4;76.55;10.48;425.12;80.7;75;12.59;236;601.11;257;179.98;69;69.06;72.56;13.91;226.2;76.1;60.1;208.91;78;78.1;337.74;13.59;239.88;69.8;65.1;105.2;70.2;80;-0.970000000000001;-22.74;-1.35;-0.349999999999998;0.0400000000000063;-2.74;-2.15;-0.11;-0.289999999999999;-0.739999999999998;-0.720000000000001;-0.29
16.95;23.86;1266.89;72.1;71.5;76.42;10.48;428.7;80.7;75;12.59;236;601.11;257;214.09;68.97;69.06;72.5;13.86;225.2;76.1;60.1;201.06;78;78.2;339.22;13.72;240.53;69.8;65.1;105.2;70.3;80;-0.970000000000001;-22.74;-1.35;-0.349999999999998;0.0400000000000063;-2.74;-2.15;-0.11;-0.289999999999999;-0.739999999999998;-0.720000000000001;-0.29
16.95;23.86;1273.08;72.1;71.5;76.42;10.45;427.33;80.7;75;12.59;236;601.11;257;200.2;69;69.08;73;13.93;229.28;76;60;195.82;78;78.2;339.29;13.59;239.75;69.8;65.1;105.2;70.5;80;-0.970000000000001;-22.74;-1.33;-0.279999999999998;0.0600000000000023;-2.74;-2.08;-0.0800000000000001;-0.289999999999999;-0.759999999999998;-0.71;-0.33
16.95;23.86;1269.75;72.1;71.5;77.9;10.52;429.81;80.7;75;12.59;236;601.11;257;214.64;68.98;69.08;72.75;13.91;230.85;76;59.9;200.19;78;78.2;346.95;13.63;240.42;69.8;65.1;105.6;70.4;80;-0.970000000000001;-22.74;-1.33;-0.279999999999998;0.0600000000000023;-2.74;-2.08;-0.0800000000000001;-0.289999999999999;-0.759999999999998;-0.71;-0.33
16.95;23.86;1272.27;72.1;71.5;78.03;10.52;427.73;80.7;75;12.59;236;601.11;257;202.96;68.96;69.06;72.56;13.86;229.27;76.1;59.9;191.98;78;78.2;350.1;13.74;240.26;69.8;65.1;105.6;70.6;80;-0.970000000000001;-22.74;-1.33;-0.279999999999998;0.0600000000000023;-2.74;-2.08;-0.0800000000000001;-0.289999999999999;-0.759999999999998;-0.71;-0.33
16.95;23.86;1273.33;72.1;71.5;76.96;10.52;435.97;80.7;75;12.59;236;601.11;257;209.96;68.98;69.09;72.75;13.92;228.92;76;59.8;191.03;78;78.2;336.49;13.7;239.77;69.8;65.1;105.6;70.2;80;-0.970000000000001;-22.74;-1.4;-0.25;0.170000000000002;-2.74;-2.19;-0.0800000000000001;-0.27;-0.789999999999999;-0.73;-0.31
16.95;23.86;1259.49;72.1;71.5;76.55;10.48;429.81;80.7;75;12.59;236;601.11;257;204.75;68.97;69.06;72.75;13.89;227.98;76.1;59.8;200.08;78;78.1;340.32;13.66;240.52;69.8;65.1;105.9;70.5;80;-0.970000000000001;-22.74;-1.4;-0.25;0.170000000000002;-2.74;-2.19;-0.0800000000000001;-0.27;-0.789999999999999;-0.73;-0.31
16.95;23.86;1275.02;72.1;71.6;76.42;10.48;422.85;80.7;75;12.59;236;601.11;257;200.73;68.99;69.08;72.88;13.94;230.85;76.2;59.7;200.35;78;78.1;335.38;13.74;239.71;69.8;65;105.9;69.8;80;-0.970000000000001;-22.74;-1.36;-0.32;0.130000000000003;-2.74;-2.16;-0.0500000000000003;-0.25;-0.780000000000001;-0.82;-0.31
16.95;23.86;1272.11;72.1;71.6;76.55;10.48;429.04;80.7;75;12.59;236;601.11;257;180.06;68.99;69.06;72.56;13.89;232;76;59.7;203.61;78;78.1;342.55;13.57;240.26;69.8;65;105.9;70.8;80;-0.970000000000001;-22.74;-1.36;-0.32;0.130000000000003;-2.74;-2.16;-0.0500000000000003;-0.25;-0.780000000000001;-0.82;-0.31
16.95;23.86;1281.73;72.1;71.6;77.9;10.45;429.81;80.7;75;12.59;236;601.11;257;209.5;68.97;69.09;72.81;13.87;228.58;76.2;59.7;204.53;78;78.1;337.62;13.63;240.31;69.8;65;105.4;71.1;80;-0.99;-22.74;-1.44;-0.259999999999998;0.240000000000002;-2.74;-2.22;-0.0700000000000003;-0.260000000000002;-0.73;-0.7;-0.34
16.95;23.86;1256.57;72.1;71.6;78.57;10.55;431.34;80.7;75;12.59;236;601.11;257;200.68;68.98;69.06;73.06;13.92;226.88;76;59.6;203.5;78;78.1;336.5;13.67;239.81;69.8;65;105.4;70.6;80;-0.99;-22.74;-1.44;-0.259999999999998;0.240000000000002;-2.74;-2.22;-0.0700000000000003;-0.260000000000002;-0.73;-0.7;-0.34
16.95;23.86;1259.06;72.1;71.6;77.36;10.52;424.92;80.7;75;12.59;236;601.11;257;192.04;68.99;69.07;72.81;13.91;230.62;76.2;59.6;208.79;78;78;332.99;13.82;240.14;69.8;65;105.4;70.6;80;-0.99;-22.74;-1.42;-0.27;0.150000000000006;-2.74;-2.08;-0.0900000000000003;-0.289999999999999;-0.75;-0.75;-0.32
16.95;23.86;1254.42;72.1;71.6;77.36;10.52;433.66;80.7;75;12.59;236;601.11;257;200.37;69;69.1;72.69;13.89;231.93;76.2;59.6;204.02;78;78;331.4;13.79;239.77;69.8;65;105.7;70.6;80;-0.99;-22.74;-1.42;-0.27;0.150000000000006;-2.74;-2.08;-0.0900000000000003;-0.289999999999999;-0.75;-0.75;-0.32
16.95;23.86;1270.97;72.1;71.7;76.96;10.48;424.39;80.7;75;12.59;236;601.11;257;207.24;68.97;69.06;72.5;13.92;226.07;76;59.7;197.83;78;78;335.43;13.93;240.31;69.8;65;105.7;70.8;80;-0.960000000000001;-22.74;-1.32;-0.359999999999999;0.0900000000000034;-2.74;-2.09;-0.0600000000000001;-0.23;-0.48;-0.680000000000001;-0.28
16.95;23.86;1287.3;72.1;71.7;76.96;10.45;430.58;80.7;75;12.59;236;601.11;257;213.54;68.97;68.91;73;13.91;225.23;76.1;59.7;200.38;78;77.9;343.31;13.82;240.36;69.8;65;105.7;70.8;80;-0.960000000000001;-22.74;-1.32;-0.359999999999999;0.0900000000000034;-2.74;-2.09;-0.0600000000000001;-0.23;-0.48;-0.680000000000001;-0.28
16.95;23.86;1276.2;72.1;71.7;78.03;10.48;428.24;80.7;75;12.59;236;601.11;257;200.3;69.01;69.09;73.06;13.87;229.8;76.1;59.7;215.08;78;77.9;345.95;13.64;239.74;69.8;65;105.7;71.2;80;-0.960000000000001;-22.74;-1.32;-0.359999999999999;0.0900000000000034;-2.74;-2.09;-0.0600000000000001;-0.23;-0.48;-0.680000000000001;-0.28
16.95;23.86;1258.6;72.1;71.7;77.49;10.55;435.61;80.7;75;12.59;236;601.11;257;175.95;68.97;69.09;72.94;13.86;231.22;76.1;59.8;185.38;78;77.9;342.48;13.69;240.53;69.8;65;105.7;70.6;80;-0.98;-22.74;-1.39;-0.259999999999998;0.150000000000006;-2.74;-2.13;-0.0500000000000003;-0.289999999999999;-0.489999999999998;-0.66;-0.36
16.95;23.86;1250.09;72.1;71.7;76.69;10.48;425.82;80.7;75;12.59;236;601.11;257;236.82;68.95;69.03;72.5;13.91;227.02;76.1;59.8;168.11;78;77.9;345.77;13.67;239.85;69.8;65;105.7;70.6;80;-0.98;-22.74;-1.39;-0.259999999999998;0.150000000000006;-2.74;-2.13;-0.0500000000000003;-0.289999999999999;-0.489999999999998;-0.66;-0.36
16.95;23.86;1260.55;72.1;71.8;76.69;10.52;427.76;80.7;75;12.59;236;601.11;257;204.36;68.98;69.08;72.5;13.87;226.47;76.2;59.9;181.8;78;77.9;340.03;13.61;240.12;69.8;65;105.9;70.8;80;-0.960000000000001;-22.74;-1.35;-0.300000000000001;0.120000000000005;-2.74;-2.07;-0.0900000000000003;-0.310000000000002;-0.449999999999999;-0.720000000000001;-0.31
16.95;23.86;1282.61;72.1;71.8;75.88;10.45;428.24;80.7;75;12.59;236;601.11;257;197.91;68.98;69.06;73.06;13.92;228.18;76;60;204.33;78;77.9;336.77;13.71;239.79;69.8;65;105.9;70.5;80;-0.960000000000001;-22.74;-1.35;-0.300000000000001;0.120000000000005;-2.74;-2.07;-0.0900000000000003;-0.310000000000002;-0.449999999999999;-0.720000000000001;-0.31
16.95;23.86;1265.14;72.1;71.8;77.22;10.48;430.58;80.7;75;12.59;236;601.11;257;205.39;68.97;69.07;72.94;13.89;231.28;76.2;60;179.98;78;77.9;343.54;13.77;239.78;69.8;65;105.9;70.8;80;-0.949999999999999;-22.74;-1.4;-0.379999999999999;0.210000000000001;-2.74;-2.09;-0.0700000000000003;-0.260000000000002;-0.739999999999998;-0.91;-0.33
